experiment_id,review_id,trial_no,review_text,rephrased_text,explanation,sens_orig_avg,sens_reph_avg,info_orig_avg,info_reph_avg,sens_orig_var,sens_reph_var,info_orig_var,info_reph_var,sens_orig,sens_reph,info_orig,info_reph,failed,detection,sens_or (0-10),sens_reph (0-10),info_or (0-10),info_reph (0-10),comments,2_detection,2_sens_or (0-10),2_sens_reph (0-10),2_info_or (0-10),2_info_reph (0-10),2_comments
20,3,0,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","An individual with a background in nursing was quite active in their younger years, participating in various physical activities. However, difficulties with mobility have arisen most recently, making standard physical activities challenging. Unwilling to undergo invasive procedures, the individual turned to various alternatives without much success. Upon discovering and trying Tumeric, they noticed significant improvement in mobility within a week. While it may not fully return to previous activity levels, the improvement surpassed expectations. There was also a noticeable improvement in physical fitness. Tumeric, therefore, comes highly recommended by this individual.","The sensitivity in the original review lies in the specifics of the person's health condition, age, weight loss, and the various treatments tried in the past. The rephrase avoids disclosing these personal details while maintaining the substance and tone of the review.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,0,9,8,FALSE,Y,8,2,8,7,the rephrasing is annoying,Y,4,3,7,7,Failed by changing POV
20,3,1,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","I used to be quite active, involved in road races, obstacle courses and such. However, lately I have been finding it difficult to do even basic things like standing and walking. Rather than seeking invasive methods, I wanted to find a less drastic solution. After trying various products that gave me little relief, I learned about this Tumeric product and decided to try it. I'm glad I made that decision. In just a week of using this product, I noticed an increase in my comfort level while performing basic activities. I might not be able to engage in all activities as before, but even the little improvement was more than welcomed. Also, I noticed a significant increase in my mobility. As a result I am now an ardent supporter of this product and recommend it highly.","The review was rephrased to remove specific details about the reviewer’s health condition, age, weight loss and profession. Information about past activities, less relief with other medications and improvement with the current product was retained but reworded for better flow and privacy.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,7,2,8,8,FALSE,Y,8,3,8,8,,Y,6,3,7,6,
20,3,2,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As someone who stayed active in their past, it was frustrating to experience difficulties in moving around. The discomfort led me to try numerous remedies but to no avail. Eventually, I heard about Tumeric and thought I'd give it a shot. I was quite surprised by the results. After using the product for about a week, I noticed a significant improvement in my mobility. Although it may not restore my previous level of activity, it brought me better comfort than I ever expected. Thus, I must say that I recommend this product.","I removed details about the author's profession, age, specific health problems, the undesired surgical procedures and the unsuccessful treatments they tried. Instead, I focused on the overall experience of 'difficulty in moving around' and the provided solution, which was the use of Tumeric. I also removed the specific weight loss as it is a sensitive personal detail.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,0,9,8,FALSE,Y,8,3,8,8,,Y,6,3,8,8,
20,3,3,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As a previously very active person involved in running and cycling activities, I found my mobility significantly reduced due to some joint discomfort over time. Although I considered various remedies without satisfaction, I gave Tumeric a shot and am utterly thrilled I did so. A week on, my mobility has noticeably improved. Although it's unlikely I'll have the same activity levels from my earlier days, the current progress is more than I hoped for. In combination with weight management, my overall mobility has increased dramatically. I highly recommend Tumeric.","Multiple references to the user's health and medical experiences, such as the knee pain, age, not wanting knee replacement surgery and loss of 40 pounds, were removed to protect their privacy. Their profession was also removed as it can tie them to medical experiences. However, maintaining the fact that they were active, had joint discomfort, found little help from other remedies, and saw improvements after using Tumeric still provides informative feedback on the product.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,1,9,9,FALSE,Y,8,3,8,8,,Y,7,3,8,7,
20,3,4,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As somebody who enjoyed an active lifestyle in the past, the recent challenges of mobility discomfort were quite noticeable. Without desiring to opt for surgical solutions, I tried several over-the-counter products but to no avail. Upon hearing about Tumeric, I decided to give it a shot and much to my satisfaction, after a week of usage, I noticed improvements in my mobility and my overall comfort. While I might not be back to my maximum capabilities, the relief is far better than expected. Along with this, I also noticed a significant reduction in my overall weight. Needless to say, I certainly appreciate and highly recommend this product.","Details about the reviewer's profession, age, specific health issues and treatments attempted are removed to make it less sensitive. Rephrased content focuses on the reviewer's overall experience with the product they are reviewing, which protects their privacy but still clarifies that the product was effective for their needs.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,7,1,9,8,FALSE,Y,8,5,8,8,,Y,4,3,8,8,
20,3,5,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As a formerly active individual, I held an energetic lifestyle involving several activities including running and bicycling. Recently though, I found it increasingly challenging to continue my usual active routine due to physical discomfort. I didn't want to opt for invasive procedures. My trials with numerous creams and simple pain relievers didn't yield much relief. Then, I came across this product - Tumeric, and decided to take a chance on it. It made quite a difference. After trying this product for a week, I noticed an impressive change in my comfort levels. While I may not resume my former activities, my current level of performance, which is better than I anticipated, pleases me. Moreover, I've seen a significant change in my overall condition after using Tumeric. Highly recommended!","I have replaced direct references to medical conditions, treatments, details of personal health experience and age with generalized terms. This makes the review less sensitive and more universally relatable.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,0,10,10,FALSE,Y,8,3,8,8,,Y,6,3,8,8,
20,3,6,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As someone who used to have an active lifestyle, I have been looking for ways to manage my physical discomfort. Traditional solutions weren't offering the relief I desired. I then heard about a product, Tumeric, and decided to give it a chance. I am delighted that I did. After only a week of use, I noticed significant comfort improvements. While I'm still discovering my limits with this newfound lifestyle, this product has greatly exceeded my expectations. As such, I find it easy to highly recommend this product.","I excised the specifics of the reviewer’s health condition (intense knee pain) and the solutions attempted (creams, pain relievers, weight loss), and instead referred to the discomfort vaguely. The reference to the reviewer's age has also been removed. I maintained the mention of the reviewer's earlier active lifestyle but without reference to sports specifics to keep the context of the review.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,7,0,8,7.5,FALSE,Y,8,3,7,7,,Y,4,3,9,7,
20,3,7,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As somebody who used to engage in physical activities such as road racing, obstacle courses, and bicycling, I found it increasingly difficult to undertake these activities due to discomfort. In an attempt to mitigate the discomfort, I tried various topical applications and readily available remedies but without much success. Hearing about Tumeric, I decided to give it a try. I am pleasantly surprised with the outcome after a week, I feel comfortable doing normal activities again. Although I am not at the level of activity from my past, the improvement is significant. Ever since my comfort levels increased, I've noticed my ability to engage in normal activities has significantly improved too, thanks to Tumeric! This product definitely gets my recommendation.","I removed specific age, profession, detailed health conditions, personal treatment attempts with no success, and specific weight loss details to make the text less personal and health-sensitive. In the rephrase, I still kept the main theme of the review which is the product worked to improve discomfort and quality of life while not revealing any specific sensitive health information.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,0,10,9,FALSE,Y,8,3,7,7,,Y,6,3,8,7,
20,3,8,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","Being an active person throughout my life who tackled physical challenges such as road races, obstacle courses and cycling; over time, my ability to engage in such activities has been hindered due to discomfort in movement. Thus, in a bid to regain some physical comfort, I've explored a number of creams and over-the-counter remedies but found only marginal relief. I came across Tumeric and decided to give it a try. It turned out to be a great decision to do so. After using the product for a week, I've found that it has appreciably improved my comfort in movement. While it's a reality that I may not be able to fully recapture all of my previous physical activities, experiencing less discomfort in motion is a welcome improvement. I have made noteworthy strides in my physical health and mobility. Thus, I wholeheartedly endorse this product.","I've rephrased the review to respect the author's privacy by omitting her age, past profession, and specifics about her medical condition such as the intensity and specific location of pain/discomfort. Instead, I've replaced these with more general terms that still convey the author's situation and the impact of the product effectively.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,6,0,8,8,FALSE,Y,8,3,8,8,,Y,6,3,8,8,
20,3,9,"  I am a retired Registered Nurse who was very active, in my earlier years, and did things such as running road races, obstacle courses, and bicycling. However, recently I had intense knee pain in both knees and I found it getting increasingly difficult to even stand and walk. I am 67 years of age and I did not want knee replacement surgery. I have tried various creams and over the counter pain relievers with little results of pain relief. I heard about Tumeric and decided to give it a try. I am so glad I did. After taking this product for a week I was able to get up and walk with increasing comfort. I probably will not be able to do what I did before but walking with less pain is better than I expected. I have lost 40 pounds and my walking ability has increased dramatically. Thanks to Tumeric. Needless to say I highly recommend this product.","As a formerly very active individual who engaged in activities such as road races, obstacle courses, and bicycling, I found myself experiencing some physical difficulties. I was in search of a solution not involving any invasive procedures and I have tried various products with little success. When I learned about Tumeric, I decided to give it a shot. I am so glad I did! After taking this product for a week, I noticed a positive change in my mobility. While I may not be able to engage in activities as actively as before, the improvements I've noticed have exceeded my expectations. Thanks to Tumeric, I've noticed changes in my physical wellness. Needless to say, I highly recommend this product.","In the rephrase, I removed specific details about the reviewer's health issues, such as their profession in healthcare, their knee pain, age, weight loss, and their trials with other over-the-counter products for their health concerns. The rephrased version keeps important details about positive product feedback while maintaining a personal and relatable testomonial about the product.",7.5,0.4,8.9,8.45,0.5,0.4888888889,0.5444444444,0.5805555556,8,0,9,9,FALSE,Y,8,3,8,8,,Y,6,3,8,8,
20,4,0,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form is perfect for detoxification, weight management, supporting blood circulation, maintaining cognitive health, and more. I'd only caution about possible interactions with certain substances and that it may cause one to sweat a lot depending on your diet when you take it (due to its detoxifying properties). But overall, it's on my top 10 list of most valuable health products.","Removed information about the reviewer's private health behaviors and habits without changing the overall message about the product's benefits, potential interactions and side effects.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,1,0,9,9,FALSE,Y,4,4,7,7,"unsensitive review, indeed the rephrasing didnt change..so the detection was good (Y)?",Y,1,1,9,9,not sensitive
20,4,1,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this product has potential for removing body toxins, weight loss, supporting blood flow, brain health, and various other health benefits. One should consider pacing the usage as it may interact with certain substances, and it might increase perspiration depending on one's diet (owing to its supposed toxin removing properties). Overall, it could be a good choice for occasional health support.",The sentence explicitly stating the author's personal health routine and usage of the product during certain health conditions has been generalized to maintain the author's privacy while still highlighting the perceived benefits of the product.,3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,3,0,8,8,FALSE,Y,4,3,7,7,,Y,1,1,8,8,Not sensitive
20,4,2,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric combined with black pepper in this form is versatile for implementing various health benefits such as toxins removal, weight loss, promoting blood flow, and brain health. However, users should be cautious about taking it too frequently due to possible interactions with certain medications or herbs, and because it can induce lots of perspiration depending on your diet at the time of intake. But generally, it's a great addition to anyone's health regiment.","The user's personal health routine and the frequency of indulging in unhealthy meals was removed as it revealed their personal health habits, which is sensitive information.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,2,0,8,8,FALSE,Y,4,3,7,7,"unsensitive review, indeed the rephrasing didnt change..so the detection was good (Y)?",Y,0,0,8,8,Not sensitive
20,4,3,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric, when combined with black pepper in this form, is amazing for promoting various health benefits such as toxin removal, weight support, blood flow enhancement, and brain health improvements. One should just be cautious about taking it too frequently as it may interact with certain other supplements. Also, it seems like one might sweat more depending on what they consume it with but overall, it's a valuable addition to anyone's health routine.","The sentence about taking this product when sick or after an unhealthy meal was removed because it implies the reviewer's personal health condition and behavior. Instead, it was changed to mention that it is a valuable addition to anyone's health routine, which keeps the information useful without being sensitive.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,4,0,8,8,FALSE,Y,4,3,8,8,unsensitive review,Y,1,1,9,9,not sensitive
20,4,4,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may interact with some medications/ herb combos, and the fact you sweat a lot depending on what you eat when you take it (due to its toxin removing properties) but overall a highly recommended product.","The original review mentioned personal health experiences such as taking the product when sick or after an unhealthy meal, which is considered sensitive information. I replaced this with a general recommendation.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,4,0,8,8,FALSE,Y,4,3,8,8,,Y,1,1,8,8,not sensitive
20,4,5,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form can be beneficial for things like weight loss, supporting blood flow and brain health among a myriad of potential health benefits. One should be mindful of potentially taking it too frequently because there could be interactions with some medications or herb combinations. Additionally, you may sweat more when you take it, which can be linked to the product's toxin elimination properties. Overall, it is considered a top 10 product to use occasionally.","The explicit personal references to the individual's usage of the product, as well as the specifities of the situations in which they use it, were removed to protect sensitive health information. Instead, the advice is framed in a more general sense, turning personal experiences into general advisories.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,3,0,8,8,FALSE,Y,3,3,8,8,,Y,1,1,9,9,not sensitive
20,4,6,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric, when combined with black pepper, offers a range of amazing benefits. This includes toxin removal, weight loss assistance, blood flow support, and brain health improvement, among others. Although, one should be cautious about taking it too frequently because it might interact with certain medications or herbal combos. Moreover, keep in mind that using this product may lead to increased perspiration, potentially reflecting its toxin-removal properties. But overall, it can be a valuable supplement for maintaining good health.","The reviewer's personal experiences around their diet, reactions to the product (sweating), and health circumstances (being sick) were removed to maintain their privacy. The overall benefits and warnings about the product were kept as they provide useful information to potential users.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,4,0,8,8,FALSE,Y,4,3,8,8,unsensitive review,Y,1,1,8,8,Not sensitive
20,4,7,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form is wonderful for enhancing overall wellness, promoting weight loss, supporting blood flow and brain health, and offering wide-ranging health benefits. One might need to be cautious about its frequent usage, potential interaction with other substances, and the effect of profuse sweating depending on the diet while using it (thanks to its detoxifying characteristics). Overall, I'd highly recommend this product for occasional use in bolstering wellness.","The original review contained information about the reviewer's personal health practices with regard to handling illnesses or consuming unhealthy meals. In the rephrased version, this specific reference is removed while maintaining the same level of informativeness about the product's benefits and considerations.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,3,0,8,8,FALSE,Y,4,3,6,6,,Y,1,1,8,8,Not sensitive
20,4,8,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form is amazing for removing body toxins, supporting weight loss, blood flow, and brain health, among a myriad of other health benefits. It is, however, advisable to be cautious about taking it too frequently, due to potential interactions with some medications/herb combinations and the fact it may induce heavy perspiration depending on one's diet when consumed (attributed to its toxin removing properties). Nonetheless, I would categorize it among my top 10 feel-good supplements.",The phrase 'when sick or after an unhealthy meal once in a blue moon' can suggest personal health experiences of the reviewer which is a sensitive info. It's replaced with 'feel-good supplements' to still imply that the reviewer finds the product beneficial without explicitly stating a personal health situation.,3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,3,0,6,6,FALSE,Y,3,3,7,7,,Y,1,1,8,8,Not Sensitive
20,4,9,"  Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/ herb combos, and the fact you sweat alot depending what you eat when u take it (due to its toxin removing properties) but overall one of my top 10 must haves when sick or after an unhealthy meal once in a blue moon","Turmeric when combined with black pepper in this form is amazing for removing body toxins, weight loss, supporting blood flow, brain health, and a wide array of all sorts of health benefits. I'd only warn about taking it too frequently, the possibility it may make interact with some medications/herb combos, and the fact you sweat alot depending what you eat when you take it (due to its toxin removing properties). Overall, it could be a good addition to a health regimen for those times you might feel under the weather or after a less than healthy meal.","The original review mentioned the author's personal health habits and experience with the product, which can be considered health-sensitive information. The revised review abstracts this to a general scenario that could apply to anyone, thereby removing any specific information about the author's health while maintaining the crucial details about the product.",3,0,8,8,0.8888888889,0,0.6666666667,0.6666666667,3,0,9,9,FALSE,Y,4,4,7,7,,Y,1,1,9,9,not sensitive
20,5,0,"  My wife has terminal cancer.  Her radiologist suggested Turmeric twice daily before her first of 33 radiation treatments. She has been on chemotherapy since her first diagnosis of her lung cancer.  This was 20 months ago when she was given a two week to two month prognosis.  That was 20 months ago.  She feels better and is out performing all other patients with her type cancer at a very large oncology team, working in most of middle Tennessee.  We can't swear that the turmeric is the primary reason, but consider this.  India is one of the highest smoker percentage of their entire population.  India serves turmeric with almost every meal.  India has one of the lowest lung cancer victim rates in the world.  I don't smoke, but I too take Turmeric as part of my daily regiment.","A family member has been recommended Turmeric twice daily by a medical professional. This has been a part of their health routine for the past 20 months. The positive response compared to others with a similar health condition under observation by a comprehensive medical team in Tennessee has been noticeable. The effect of the turmeric might not be the primary reason, but the author notes the low incidence of lung issues in populations known for high consumption of turmeric like India, despite its high smoking rate. The author also includes turmeric in his daily routine.","The rephrased review removes sensitive information about the author's wife's health condition and treatments. It still keeps the information about the recommendation of Turmeric intake, how it's been part of the family member's routine for the past 20 months, and how this change has had a positive effect on their wellbeing, as well as the author's observance of turmeric's potential effects in other populations.",8.7,1,8.3,7.7,0.2333333333,0.4444444444,1.344444444,1.344444444,8,0,8,8,FALSE,Y,9,4,8,8,,Y,8,4,9,6,failed by changing the pov
20,5,1,"  My wife has terminal cancer.  Her radiologist suggested Turmeric twice daily before her first of 33 radiation treatments. She has been on chemotherapy since her first diagnosis of her lung cancer.  This was 20 months ago when she was given a two week to two month prognosis.  That was 20 months ago.  She feels better and is out performing all other patients with her type cancer at a very large oncology team, working in most of middle Tennessee.  We can't swear that the turmeric is the primary reason, but consider this.  India is one of the highest smoker percentage of their entire population.  India serves turmeric with almost every meal.  India has one of the lowest lung cancer victim rates in the world.  I don't smoke, but I too take Turmeric as part of my daily regiment.","A close one has been recommended Turmeric twice daily as part of a long-term medical plan undertaken for a serious health challenge. The recommendation was given prior to starting a series of medical procedures. This has been the plan for close to two years now, despite initial assessments. Now, this individual seems to be making good progress working with a well-known health team in middle Tennessee. They can't directly attribute the progress to turmeric, but it's noteworthy that countries with a high intake of turmeric have lower instances of certain health complications, despite high-risk habits. As a proactive measure, I've also started including turmeric in my daily diet.","In the rephrase, specific mentions of 'wife', 'terminal cancer', 'radiation treatments' and 'chemotherapy' were replaced with general phrases such as 'close one', 'serious health challenge' and 'medical procedures', while the duration and the location were retained. The rest of the review was left unchanged as it doesn't involve sensitive health information.",8.7,1,8.3,7.7,0.2333333333,0.4444444444,1.344444444,1.344444444,8,2,7,7,FALSE,Y,9,4,8,8,,Y,9,3,9,8,
20,5,2,"  My wife has terminal cancer.  Her radiologist suggested Turmeric twice daily before her first of 33 radiation treatments. She has been on chemotherapy since her first diagnosis of her lung cancer.  This was 20 months ago when she was given a two week to two month prognosis.  That was 20 months ago.  She feels better and is out performing all other patients with her type cancer at a very large oncology team, working in most of middle Tennessee.  We can't swear that the turmeric is the primary reason, but consider this.  India is one of the highest smoker percentage of their entire population.  India serves turmeric with almost every meal.  India has one of the lowest lung cancer victim rates in the world.  I don't smoke, but I too take Turmeric as part of my daily regiment.","A family member was suggested Turmeric twice daily by the medical expert before undergoing treatment. This recommendation came as per the traditional benefits linked with Turmeric. It was observed that they started feeling better after consistent use. Drawing parallels with India, a country where Turmeric is consumed with most meals and has one of the lowest associated health condition rates globally, we have also tried it within our dietary regime.","Rephrased the contents to maintain confidentiality about the family member's medical condition and treatments and refrain from providing explicit details. Changes were made keeping the core essence of the review intact, which conveyed the potential of Turmeric and its consumption in better health outcomes.",8.7,1,8.3,7.7,0.2333333333,0.4444444444,1.344444444,1.344444444,8,0,7,7,FALSE,Y,9,3,8,8,,Y,9,3,8,7,
20,5,3,"  My wife has terminal cancer.  Her radiologist suggested Turmeric twice daily before her first of 33 radiation treatments. She has been on chemotherapy since her first diagnosis of her lung cancer.  This was 20 months ago when she was given a two week to two month prognosis.  That was 20 months ago.  She feels better and is out performing all other patients with her type cancer at a very large oncology team, working in most of middle Tennessee.  We can't swear that the turmeric is the primary reason, but consider this.  India is one of the highest smoker percentage of their entire population.  India serves turmeric with almost every meal.  India has one of the lowest lung cancer victim rates in the world.  I don't smoke, but I too take Turmeric as part of my daily regiment.","My family member was recommended to include Turmeric twice daily as part of their health regimen by a healthcare professional. This suggestion came concurrently with another treatment that commenced a while ago. This family member has shown considerable improvements. We have seen a positive impact, which makes her stand out amongst others with similar health conditions, treated by a prominent healthcare team. Not implying causality, but we did notice that a population (India) with high smoking levels but prevalent turmeric use in their meals shows comparatively lower rates of related health issues. This observation has also encouraged me to include Turmeric in my daily routine.","I replaced all personally identifiable health information about the wife's critical medical condition, specific treatments/prognosis, with more generic terms. The place of residence or the geographical context of the healthcare team was also removed as it could be potentially identifying.",8.7,1,8.3,7.7,0.2333333333,0.4444444444,1.344444444,1.344444444,9,1,8,7,FALSE,Y,9,3,8,8,,Y,8,3,9,8,
